Date,Open,High,Low,Close,Adj Close,Volume
2018-03-05,31.350000,31.650000,30.150000,30.850000,30.850000,6671043
2018-03-06,30.900000,31.450001,28.750000,29.500000,29.500000,7922751
2018-03-07,29.000000,29.250000,27.049999,27.400000,27.400000,15597411
2018-03-08,27.150000,27.450001,25.150000,26.100000,26.100000,27179786
2018-03-09,26.100000,26.299999,25.049999,25.450001,25.450001,15513863
2018-03-12,25.600000,26.500000,25.400000,26.350000,26.350000,9979106
2018-03-13,26.150000,27.200001,25.799999,26.700001,26.700001,11166266
2018-03-14,26.400000,27.549999,26.200001,27.299999,27.299999,10792061
2018-03-15,27.100000,28.750000,27.100000,28.100000,28.100000,14966688
2018-03-16,28.299999,28.900000,27.049999,27.299999,27.299999,14419571
2018-03-19,27.400000,27.700001,26.000000,26.100000,26.100000,13720511
2018-03-20,25.600000,26.299999,25.500000,25.799999,25.799999,11160757
2018-03-21,26.000000,26.450001,25.500000,25.650000,25.650000,7578090
2018-03-22,25.850000,26.049999,25.000000,25.150000,25.150000,7410150
2018-03-23,24.400000,24.500000,23.650000,24.100000,24.100000,12030957
2018-03-26,24.150000,24.400000,23.100000,24.049999,24.049999,12767918
2018-03-27,24.450001,25.350000,24.250000,25.200001,25.200001,11940363
2018-03-28,24.950001,24.950001,23.549999,23.700001,23.700001,23317191
2018-04-02,24.500000,24.700001,23.600000,24.450001,24.450001,13084386
2018-04-03,24.200001,25.200001,23.700001,25.100000,25.100000,17305908
2018-04-04,25.049999,26.350000,24.750000,25.049999,25.049999,26472761
2018-04-05,25.600000,25.850000,25.250000,25.500000,25.500000,14516075
2018-04-06,25.600000,26.000000,25.299999,25.650000,25.650000,14599472
2018-04-09,25.750000,26.000000,25.350000,25.650000,25.650000,10611953
2018-04-10,25.700001,26.850000,25.549999,26.400000,26.400000,24460341
2018-04-11,26.700001,26.900000,26.000000,26.600000,26.600000,14022327
2018-04-12,26.500000,26.500000,25.250000,25.700001,25.700001,25510107
2018-04-13,25.900000,26.299999,25.450001,25.750000,25.750000,20320904
2018-04-16,25.549999,26.000000,25.100000,25.799999,25.799999,28540502
2018-04-17,25.650000,25.850000,25.299999,25.650000,25.650000,27763987
2018-04-18,25.700001,26.200001,25.500000,25.799999,25.799999,29555267
2018-04-19,25.799999,26.299999,25.500000,26.150000,26.150000,26215675
2018-04-20,26.200001,26.500000,25.700001,26.000000,26.000000,22911489
2018-04-23,26.000000,26.100000,25.650000,25.850000,25.850000,6136777
2018-04-24,25.850000,25.900000,24.900000,25.299999,25.299999,9407684
2018-04-25,25.100000,25.250000,24.650000,24.799999,24.799999,5388575
2018-04-26,24.600000,24.799999,24.150000,24.299999,24.299999,12563843
2018-04-27,24.500000,25.450001,24.400000,25.299999,25.299999,11772328
2018-04-30,25.400000,26.200001,25.200001,25.700001,25.700001,7265939
2018-05-02,25.549999,26.100000,24.900000,25.200001,25.200001,7490102
2018-05-03,25.150000,25.150000,24.250000,24.600000,24.600000,6414048
2018-05-04,24.400000,25.600000,24.299999,25.250000,25.250000,11994183
2018-05-07,25.100000,25.250000,24.549999,25.100000,25.100000,18031044
2018-05-08,25.200001,25.299999,24.350000,24.650000,24.650000,20725982
2018-05-09,24.500000,24.750000,24.400000,24.549999,24.549999,18402887
2018-05-10,24.650000,24.650000,23.950001,24.400000,24.400000,17829555
2018-05-11,24.500000,24.500000,23.500000,23.850000,23.850000,7272649
2018-05-14,23.950001,23.950001,20.700001,21.799999,21.799999,13102221
2018-05-15,21.400000,22.400000,21.049999,22.000000,22.000000,14071606
2018-05-16,22.000000,22.100000,21.350000,21.799999,21.799999,6196115
2018-05-17,21.799999,22.750000,21.299999,22.350000,22.350000,9330813
2018-05-18,22.450001,22.549999,20.850000,21.150000,21.150000,9036639
2018-05-21,21.299999,21.549999,20.299999,20.700001,20.700001,7186536
2018-05-22,20.799999,21.000000,20.000000,20.200001,20.200001,13814458
2018-05-23,20.299999,20.450001,19.799999,20.100000,20.100000,11592612
2018-05-24,20.049999,20.200001,18.549999,18.900000,18.900000,20383467
2018-05-25,19.000000,20.600000,18.650000,20.049999,20.049999,23687898
2018-05-28,20.299999,20.400000,19.650000,20.250000,20.250000,13660763
2018-05-29,20.150000,21.549999,20.049999,20.500000,20.500000,19334210
2018-05-30,20.500000,20.500000,19.799999,20.000000,20.000000,19847499
2018-05-31,20.200001,20.500000,19.900000,20.150000,20.150000,13337604
2018-06-01,19.900000,20.200001,18.549999,19.600000,19.600000,16922073
2018-06-04,19.750000,19.750000,18.250000,18.450001,18.450001,15817584
2018-06-05,18.450001,18.450001,17.150000,17.500000,17.500000,15766305
2018-06-06,17.500000,18.450001,17.400000,18.250000,18.250000,19960969
2018-06-07,18.950001,19.500000,18.350000,19.299999,19.299999,19446368
2018-06-08,19.200001,19.500000,18.799999,19.350000,19.350000,8912529
2018-06-11,19.250000,20.100000,19.150000,19.549999,19.549999,10958826
2018-06-12,19.500000,19.600000,18.850000,19.299999,19.299999,11435014
2018-06-13,19.299999,19.650000,19.150000,19.299999,19.299999,7278551
2018-06-14,19.200001,19.350000,18.799999,19.150000,19.150000,6671941
2018-06-15,19.200001,19.350000,18.250000,18.450001,18.450001,12187878
2018-06-18,18.350000,18.500000,18.000000,18.250000,18.250000,8202815
2018-06-19,18.100000,18.700001,17.950001,18.500000,18.500000,9275480
2018-06-20,18.400000,19.250000,18.200001,19.150000,19.150000,8856271
2018-06-21,19.450001,19.549999,18.450001,18.700001,18.700001,14679933
2018-06-22,18.600000,18.700001,17.900000,18.500000,18.500000,11590100
2018-06-25,18.700001,18.850000,17.700001,17.950001,17.950001,11782650
2018-06-26,17.799999,18.049999,17.000000,17.100000,17.100000,13986727
2018-06-27,17.100000,17.299999,16.000000,16.299999,16.299999,17424093
2018-06-28,16.250000,16.350000,15.250000,15.500000,15.500000,24227763
2018-06-29,15.600000,16.450001,15.400000,16.150000,16.150000,18458160
2018-07-02,16.200001,16.200001,15.150000,15.450000,15.450000,14289411
2018-07-03,15.450000,16.150000,15.300000,16.000000,16.000000,10469657
2018-07-04,15.900000,16.299999,15.700000,16.100000,16.100000,8746331
2018-07-05,16.000000,16.100000,15.350000,15.550000,15.550000,9583356
2018-07-06,15.700000,17.150000,15.550000,16.650000,16.650000,20536428
2018-07-09,16.650000,17.000000,16.400000,16.549999,16.549999,8137741
2018-07-10,16.600000,17.500000,16.549999,17.350000,17.350000,13163101
2018-07-11,17.250000,20.900000,17.049999,20.400000,20.400000,124345256
2018-07-12,20.549999,20.650000,18.750000,19.299999,19.299999,71240318
2018-07-13,19.450001,20.299999,18.400000,19.799999,19.799999,61235308
2018-07-16,19.600000,20.100000,18.850000,19.549999,19.549999,22562838
2018-07-17,19.500000,21.100000,19.299999,20.950001,20.950001,54598674
2018-07-18,20.950001,21.100000,20.100000,20.600000,20.600000,37088454
2018-07-19,20.950001,22.450001,20.500000,22.299999,22.299999,45612574
2018-07-20,22.299999,25.000000,21.650000,24.650000,24.650000,82844118
2018-07-23,24.650000,25.900000,24.100000,24.950001,24.950001,53143037
2018-07-24,24.900000,26.250000,24.350000,25.900000,25.900000,43439910
2018-07-25,25.900000,27.600000,25.450001,26.400000,26.400000,66516286
2018-07-26,25.600000,26.700001,24.400000,26.299999,26.299999,62851120
2018-07-27,26.299999,27.000000,25.799999,26.200001,26.200001,39261747
2018-07-30,26.299999,29.799999,25.799999,29.049999,29.049999,72767742
2018-07-31,28.950001,31.650000,28.500000,31.350000,31.350000,100748679
2018-08-01,31.900000,32.700001,30.549999,31.150000,31.150000,74850712
2018-08-02,31.150000,31.250000,29.299999,29.850000,29.850000,70652820
2018-08-03,29.799999,32.349998,29.799999,32.000000,32.000000,74365916
2018-08-06,32.250000,33.599998,32.200001,33.000000,33.000000,51867164
2018-08-07,31.000000,31.200001,29.000000,29.850000,29.850000,89127480
2018-08-08,29.500000,32.000000,27.850000,31.250000,31.250000,101792774
2018-08-09,32.799999,33.500000,31.850000,32.400002,32.400002,49741068
2018-08-10,32.000000,32.349998,30.250000,31.299999,31.299999,39172937
2018-08-13,31.299999,32.099998,30.600000,30.750000,30.750000,31651346
2018-08-14,30.950001,32.349998,30.950001,31.700001,31.700001,29004224
2018-08-16,31.400000,32.200001,31.049999,31.400000,31.400000,32663843
2018-08-17,31.600000,32.200001,30.900000,31.250000,31.250000,18379000
2018-08-20,31.450001,31.950001,31.299999,31.549999,31.549999,18974468
2018-08-21,32.000000,33.200001,31.600000,32.650002,32.650002,25921741
2018-08-23,33.200001,33.299999,31.500000,31.900000,31.900000,28047038
2018-08-24,31.900000,32.150002,30.900000,31.350000,31.350000,19330263
2018-08-27,31.799999,33.900002,31.450001,33.500000,33.500000,39610008
2018-08-28,33.400002,35.750000,32.500000,34.849998,34.849998,68572510
2018-08-29,34.650002,36.000000,34.150002,35.250000,35.250000,51207471
2018-08-30,35.700001,35.799999,34.250000,34.450001,34.450001,28247511
2018-08-31,34.549999,35.650002,33.549999,35.400002,35.400002,30759470
2018-09-03,35.650002,36.099998,33.200001,33.700001,33.700001,24281514
2018-09-04,33.799999,34.150002,32.150002,32.549999,32.549999,30290599
2018-09-05,32.700001,33.150002,30.650000,31.850000,31.850000,34505554
2018-09-06,32.000000,32.500000,31.400000,31.900000,31.900000,24426224
2018-09-07,31.900000,33.150002,31.600000,32.549999,32.549999,19661362
2018-09-10,32.299999,32.799999,31.000000,31.250000,31.250000,18231655
2018-09-11,31.299999,32.299999,30.000000,30.350000,30.350000,26956653
2018-09-12,30.500000,30.650000,29.000000,30.049999,30.049999,31178744
2018-09-14,30.350000,31.299999,30.250000,31.049999,31.049999,15528354
2018-09-17,31.049999,31.200001,30.350000,30.549999,30.549999,21148673
2018-09-18,30.549999,30.799999,29.299999,29.549999,29.549999,17291743
2018-09-19,29.700001,30.000000,28.900000,29.299999,29.299999,16866001
2018-09-21,29.299999,29.900000,24.950001,26.100000,26.100000,35274496
2018-09-24,27.400000,27.400000,24.299999,24.750000,24.750000,33510440
2018-09-25,24.000000,25.450001,23.549999,25.000000,25.000000,20136490
2018-09-26,25.200001,26.600000,24.700001,26.000000,26.000000,19034630
2018-09-27,25.950001,26.750000,25.000000,25.650000,25.650000,17645008
2018-09-28,25.600000,26.100000,23.500000,23.799999,23.799999,20337203
2018-10-01,23.500000,26.799999,22.100000,26.049999,26.049999,30035603
2018-10-03,26.000000,26.950001,25.500000,25.950001,25.950001,19008480
2018-10-04,25.400000,25.700001,23.799999,24.350000,24.350000,21149699
2018-10-05,24.299999,24.900000,22.900000,23.450001,23.450001,15616716
2018-10-08,23.400000,24.049999,21.000000,23.500000,23.500000,24072777
2018-10-09,23.700001,24.299999,22.650000,23.950001,23.950001,20406963
2018-10-10,23.950001,32.000000,23.700001,30.000000,30.000000,41931729
2018-10-11,28.000000,31.450001,26.700001,30.000000,30.000000,64115027
2018-10-12,30.700001,34.150002,30.400000,32.549999,32.549999,94525849
2018-10-15,33.000000,35.299999,32.799999,34.849998,34.849998,55332682
2018-10-16,35.299999,36.500000,34.900002,35.799999,35.799999,32721671
2018-10-17,36.099998,37.049999,33.099998,34.450001,34.450001,50318963
2018-10-19,34.000000,34.599998,32.799999,33.400002,33.400002,25395074
2018-10-22,33.950001,34.500000,32.599998,33.349998,33.349998,17539485
2018-10-23,33.000000,34.000000,32.799999,33.400002,33.400002,19084123
2018-10-24,33.849998,34.150002,33.349998,33.700001,33.700001,16731506
2018-10-25,33.250000,33.700001,32.650002,33.000000,33.000000,15207295
2018-10-26,33.049999,36.150002,32.299999,35.549999,35.549999,25659732
2018-10-29,35.700001,44.099998,34.349998,42.299999,42.299999,98162778
2018-10-30,41.950001,45.599998,41.599998,44.750000,44.750000,52394875
2018-10-31,45.000000,46.650002,43.650002,46.099998,46.099998,40384600
2018-11-01,45.799999,51.900002,45.000000,50.200001,50.200001,76913113
2018-11-02,50.250000,52.750000,48.650002,49.849998,49.849998,60809218
2018-11-05,49.000000,51.000000,48.599998,50.299999,50.299999,31165456
2018-11-06,50.700001,50.950001,48.650002,49.299999,49.299999,16991636
2018-11-07,49.799999,50.250000,49.200001,49.599998,49.599998,3416766
2018-11-09,49.599998,50.900002,49.250000,50.000000,50.000000,16991410
2018-11-12,50.150002,50.250000,46.900002,48.150002,48.150002,19517745
2018-11-13,48.150002,49.200001,47.400002,48.549999,48.549999,20560525
2018-11-14,48.950001,50.200001,48.349998,49.299999,49.299999,18786883
2018-11-15,48.900002,50.000000,48.299999,48.700001,48.700001,15528852
2018-11-16,48.549999,48.549999,46.750000,47.549999,47.549999,16223924
2018-11-19,47.549999,48.200001,46.549999,47.400002,47.400002,9899995
2018-11-20,47.400002,49.000000,46.750000,47.250000,47.250000,14151952
2018-11-21,46.900002,47.500000,45.950001,46.400002,46.400002,15562279
2018-11-22,46.650002,48.099998,46.200001,47.549999,47.549999,12456135
2018-11-26,48.000000,51.000000,48.000000,50.500000,50.500000,31492363
2018-11-27,50.500000,51.200001,50.150002,50.599998,50.599998,13328673
2018-11-28,50.700001,54.900002,49.099998,54.450001,54.450001,38498790
2018-11-29,54.900002,57.500000,54.500000,55.450001,55.450001,39117988
2018-11-30,55.700001,56.299999,54.299999,55.500000,55.500000,30203347
2018-12-03,56.349998,58.349998,55.700001,57.849998,57.849998,29914058
2018-12-04,58.000000,58.000000,55.400002,56.250000,56.250000,18072834
2018-12-05,55.000000,55.200001,53.500000,54.049999,54.049999,17905386
2018-12-06,53.950001,53.950001,49.799999,52.099998,52.099998,19078322
2018-12-07,52.049999,53.000000,51.450001,52.549999,52.549999,9694543
2018-12-10,48.700001,49.950001,48.549999,48.950001,48.950001,16869159
2018-12-11,47.549999,51.700001,47.450001,50.799999,50.799999,24442128
2018-12-12,51.250000,53.250000,51.250000,52.799999,52.799999,13963680
2018-12-13,54.000000,54.250000,50.000000,51.950001,51.950001,13557527
2018-12-14,51.950001,53.000000,51.250000,52.299999,52.299999,9231345
2018-12-17,52.349998,53.549999,51.799999,52.900002,52.900002,7468071
2018-12-18,52.049999,53.200001,51.849998,52.799999,52.799999,6914284
2018-12-19,53.000000,53.700001,52.049999,52.700001,52.700001,10000224
2018-12-20,52.049999,52.549999,51.599998,52.000000,52.000000,8249803
2018-12-21,52.349998,52.599998,50.000000,50.349998,50.349998,10831915
2018-12-24,50.849998,51.400002,49.400002,50.799999,50.799999,5916350
2018-12-26,50.500000,51.900002,49.500000,50.849998,50.849998,12324109
2018-12-27,51.200001,52.000000,51.000000,51.349998,51.349998,10525643
2018-12-28,51.250000,51.700001,50.599998,50.950001,50.950001,9364158
2018-12-31,50.900002,51.299999,50.599998,50.950001,50.950001,5589391
2019-01-01,51.000000,51.150002,50.450001,50.849998,50.849998,6302024
2019-01-02,50.849998,51.049999,50.200001,50.549999,50.549999,6174960
2019-01-03,50.599998,50.849998,48.799999,50.349998,50.349998,7113733
2019-01-04,50.400002,50.650002,49.700001,50.049999,50.049999,9620268
2019-01-07,50.750000,50.799999,49.549999,50.349998,50.349998,8717066
2019-01-08,50.150002,52.599998,49.750000,51.549999,51.549999,14694658
2019-01-09,51.750000,51.900002,50.400002,50.900002,50.900002,7317677
2019-01-10,51.099998,51.099998,50.200001,50.500000,50.500000,3496789
2019-01-11,50.750000,50.750000,49.849998,50.250000,50.250000,2933044
2019-01-14,50.250000,50.349998,49.400002,49.549999,49.549999,5325766
2019-01-15,49.700001,51.299999,49.700001,50.250000,50.250000,9396079
2019-01-16,50.099998,50.450001,49.200001,49.799999,49.799999,5456511
2019-01-17,49.900002,51.349998,49.299999,50.849998,50.849998,10398155
2019-01-18,51.549999,52.099998,50.049999,50.750000,50.750000,11090779
2019-01-21,50.200001,51.400002,49.250000,49.799999,49.799999,13143168
2019-01-22,49.599998,52.200001,49.549999,51.299999,51.299999,14364718
2019-01-23,51.349998,52.500000,51.349998,51.750000,51.750000,10104731
2019-01-24,51.599998,52.700001,51.400002,52.099998,52.099998,9678975
2019-01-25,51.950001,52.150002,48.250000,49.150002,49.150002,14778257
2019-01-28,49.000000,50.500000,39.000000,40.049999,40.049999,50291637
2019-01-29,40.000000,44.000000,39.799999,43.150002,43.150002,32943730
2019-01-30,43.099998,45.250000,42.799999,44.500000,44.500000,16323067
2019-01-31,44.750000,46.500000,43.049999,45.500000,45.500000,17642681
2019-02-01,46.349998,46.849998,41.849998,44.200001,44.200001,11033520
2019-02-04,44.250000,44.299999,38.650002,39.750000,39.750000,21822407
2019-02-05,39.549999,40.700001,36.400002,37.750000,37.750000,16204237
2019-02-06,37.950001,38.650002,34.599998,38.049999,38.049999,29251898
2019-02-07,37.599998,37.599998,35.349998,36.750000,36.750000,16398215
2019-02-08,35.750000,37.049999,35.200001,35.599998,35.599998,10009016
2019-02-11,35.750000,36.150002,33.349998,34.700001,34.700001,11790819
2019-02-12,34.700001,35.400002,33.599998,33.950001,33.950001,6570103
2019-02-14,36.549999,37.549999,35.049999,37.150002,37.150002,9932519
2019-02-15,37.000000,40.299999,36.299999,39.349998,39.349998,16027848
2019-02-18,39.349998,39.700001,37.049999,37.650002,37.650002,8362780
2019-02-19,37.250000,39.099998,36.500000,36.849998,36.849998,11395529
2019-02-20,37.049999,41.099998,36.849998,39.549999,39.549999,11657825
2019-02-21,40.250000,40.950001,38.849998,39.549999,39.549999,14132459
2019-02-22,39.349998,40.400002,39.200001,39.849998,39.849998,12065389
2019-02-25,39.849998,41.000000,36.349998,40.450001,40.450001,17835657
2019-02-26,39.700001,48.900002,38.000000,46.650002,46.650002,39370573
2019-02-27,48.450001,49.950001,46.500000,47.750000,47.750000,39328080
2019-02-28,47.599998,48.799999,46.299999,48.150002,48.150002,24563416
2019-03-01,48.349998,49.000000,47.750000,48.400002,48.400002,16489834
2019-03-05,49.000000,52.250000,48.900002,51.150002,51.150002,27455057
2019-03-06,51.700001,51.700001,49.799999,50.700001,50.700001,17876199
2019-03-07,51.000000,51.599998,50.200001,50.400002,50.400002,11306396
2019-03-08,50.400002,50.750000,49.349998,50.000000,50.000000,11908805
2019-03-11,49.700001,52.450001,49.349998,51.750000,51.750000,23678985
2019-03-12,52.900002,53.250000,51.299999,52.299999,52.299999,18892443
2019-03-13,52.200001,52.250000,50.750000,51.599998,51.599998,9764946
2019-03-14,51.150002,51.900002,50.250000,51.150002,51.150002,9423480
2019-03-15,50.500000,51.250000,50.200001,50.849998,50.849998,10827468
2019-03-18,50.900002,51.150002,49.150002,50.000000,50.000000,10581699
2019-03-19,49.849998,52.250000,49.049999,50.000000,50.000000,14660154
2019-03-20,50.000000,50.250000,47.849998,48.599998,48.599998,13078843
2019-03-22,48.799999,50.099998,47.849998,48.200001,48.200001,14952355
2019-03-25,47.599998,48.349998,47.250000,47.599998,47.599998,8340825
2019-03-26,47.900002,48.799999,47.400002,47.799999,47.799999,9457346
2019-03-27,48.099998,48.450001,46.500000,46.900002,46.900002,7826448
2019-03-28,46.950001,47.599998,46.599998,46.900002,46.900002,8521212
2019-04-01,48.450001,49.799999,47.900002,48.700001,48.700001,15730219
2019-04-02,48.799999,51.849998,48.700001,50.049999,50.049999,22623085
2019-04-03,50.599998,50.950001,49.000000,49.400002,49.400002,11039301
2019-04-04,49.500000,49.599998,47.750000,47.950001,47.950001,12299012
2019-04-05,48.250000,50.400002,48.049999,49.849998,49.849998,13088231
2019-04-08,50.250000,50.900002,49.200001,50.200001,50.200001,13816483
2019-04-09,50.400002,50.599998,49.299999,50.150002,50.150002,7507082
2019-04-10,49.849998,50.400002,48.799999,49.049999,49.049999,8075543
2019-04-11,48.950001,50.799999,48.150002,50.450001,50.450001,15503574
2019-04-12,50.500000,54.900002,50.250000,53.200001,53.200001,41104239
2019-04-15,53.250000,55.250000,50.549999,54.599998,54.599998,36736634
2019-04-16,54.500000,55.099998,53.750000,54.349998,54.349998,14215499
2019-04-18,54.000000,55.799999,52.799999,54.150002,54.150002,18818096
2019-04-22,53.799999,54.500000,50.349998,50.849998,50.849998,13818482
2019-04-23,50.849998,52.200001,50.599998,51.099998,51.099998,11504673
2019-04-24,51.400002,53.000000,51.049999,52.700001,52.700001,9800225
2019-04-25,53.000000,53.549999,50.150002,50.700001,50.700001,13776777
2019-04-26,50.799999,51.349998,47.799999,48.400002,48.400002,15899088
2019-04-30,48.549999,48.650002,44.000000,44.900002,44.900002,19021979
2019-05-02,44.900002,45.900002,43.500000,44.450001,44.450001,13724184
2019-05-03,44.349998,45.250000,42.849998,43.849998,43.849998,13632818
2019-05-06,43.299999,43.799999,42.500000,42.799999,42.799999,7489771
2019-05-07,43.000000,43.549999,41.150002,41.500000,41.500000,8436065
2019-05-08,41.400002,42.099998,40.750000,41.349998,41.349998,7510676
2019-05-09,41.349998,41.900002,40.599998,40.950001,40.950001,6432508
2019-05-10,41.150002,42.299999,40.849998,41.450001,41.450001,5976875
2019-05-13,41.500000,41.500000,38.200001,38.450001,38.450001,11897612
2019-05-14,38.150002,41.450001,37.349998,40.799999,40.799999,14689706
2019-05-15,41.049999,41.250000,38.099998,38.650002,38.650002,10066705
2019-05-16,38.549999,40.700001,37.650002,40.299999,40.299999,12518377
2019-05-17,40.500000,41.250000,38.700001,40.650002,40.650002,13404672
2019-05-20,44.700001,47.549999,42.650002,46.750000,46.750000,40542988
2019-05-21,47.299999,48.099998,44.799999,46.000000,46.000000,25614931
2019-05-22,46.799999,47.000000,44.900002,46.700001,46.700001,19258903
2019-05-23,48.849998,51.000000,45.599998,46.650002,46.650002,50231342
2019-05-24,46.799999,47.299999,45.049999,46.799999,46.799999,19365940
2019-05-27,47.400002,49.700001,46.549999,49.099998,49.099998,22998049
2019-05-28,49.700001,50.349998,48.500000,49.000000,49.000000,17598192
2019-05-29,49.000000,49.700001,47.049999,48.349998,48.349998,15057913
2019-05-30,49.950001,52.799999,49.349998,51.549999,51.549999,44609030
2019-05-31,51.750000,53.299999,49.099998,50.349998,50.349998,26960956
2019-06-03,50.450001,50.650002,49.099998,50.349998,50.349998,10128255
2019-06-04,49.799999,51.250000,49.599998,50.299999,50.299999,9212403
2019-06-06,50.299999,50.400002,47.049999,48.200001,48.200001,10504638
2019-06-07,48.200001,48.549999,46.200001,47.349998,47.349998,9372442
2019-06-10,47.549999,48.349998,46.349998,47.349998,47.349998,7790036
2019-06-11,47.750000,48.700001,46.599998,48.250000,48.250000,7777356
2019-06-12,48.250000,50.450001,48.099998,49.099998,49.099998,15460100
2019-06-13,49.000000,49.150002,46.750000,48.349998,48.349998,8790669
2019-06-14,48.500000,50.000000,48.099998,48.500000,48.500000,10216642
2019-06-17,48.500000,48.549999,46.099998,46.750000,46.750000,11965086
2019-06-18,46.799999,47.349998,45.849998,46.849998,46.849998,9064307
2019-06-19,47.000000,47.599998,44.299999,46.700001,46.700001,17770408
2019-06-20,45.950001,47.900002,45.500000,47.500000,47.500000,9180146
2019-06-21,47.500000,48.500000,46.900002,47.900002,47.900002,7305311
2019-06-24,47.900002,50.500000,47.150002,50.150002,50.150002,15302455
2019-06-25,50.299999,50.900002,48.900002,50.549999,50.549999,14732369
2019-06-26,50.700001,51.500000,50.299999,51.299999,51.299999,13262391
2019-06-27,51.500000,52.049999,51.000000,51.500000,51.500000,7884139
2019-06-28,52.250000,52.349998,50.799999,51.349998,51.349998,10327185
2019-07-01,52.250000,61.250000,50.799999,60.299999,60.299999,80055330
2019-07-02,60.750000,65.400002,60.150002,64.750000,64.750000,129393170
2019-07-03,64.300003,66.250000,63.599998,65.750000,65.750000,52851764
2019-07-04,65.800003,66.900002,64.699997,65.349998,65.349998,22977698
2019-07-05,65.050003,65.900002,62.700001,63.650002,63.650002,19891405
2019-07-08,62.500000,63.849998,61.450001,62.099998,62.099998,17035534
2019-07-09,61.450001,68.750000,60.799999,67.150002,67.150002,51654011
2019-07-10,67.949997,68.250000,62.450001,62.950001,62.950001,37061160
2019-07-11,63.349998,64.099998,61.599998,62.700001,62.700001,18334515
2019-07-12,62.849998,65.650002,62.599998,63.849998,63.849998,23842359
2019-07-15,63.950001,64.150002,60.849998,62.700001,62.700001,15979626
2019-07-16,62.400002,64.300003,62.000000,63.750000,63.750000,13788018
2019-07-17,63.400002,64.000000,62.349998,63.400002,63.400002,10827643
2019-07-18,63.950001,65.900002,61.450001,62.700001,62.700001,27403170
2019-07-19,62.700001,62.799999,59.900002,60.950001,60.950001,15192321
2019-07-22,61.099998,64.000000,60.200001,62.950001,62.950001,12831653
2019-07-23,63.099998,64.400002,62.200001,63.099998,63.099998,13341706
2019-07-24,63.099998,63.650002,61.700001,62.549999,62.549999,9184835
2019-07-25,62.599998,64.000000,60.000000,62.099998,62.099998,14890472
2019-07-26,62.000000,63.400002,61.450001,62.900002,62.900002,8597588
2019-07-29,62.849998,63.099998,60.400002,61.599998,61.599998,10450560
2019-07-30,61.700001,62.250000,60.200001,60.650002,60.650002,8157234
2019-07-31,60.599998,62.099998,59.700001,61.000000,61.000000,10839824
2019-08-01,61.000000,61.099998,58.099998,59.400002,59.400002,11153236
2019-08-02,59.349998,63.500000,58.349998,61.450001,61.450001,18806303
2019-08-05,60.849998,60.849998,56.900002,58.299999,58.299999,18586749
2019-08-06,57.799999,60.200001,57.799999,59.549999,59.549999,9394907
2019-08-07,59.700001,62.000000,58.400002,59.400002,59.400002,13479811
